title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,rock,edm,latin,kpop,country
die first,Nessa Barrett,6682118,3TfDUStpnEVIlsNlgcKQgJ,https://i.scdn.co/image/ab67616d0000b273fe6b11174f7eaddd74e870e0,https://p.scdn.co/mp3-preview/1f8928e87d644097011d0c92150ee9fd49f9cf4b?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/3TfDUStpnEVIlsNlgcKQgJ,2022-10-14,7pwufEBGfggjoI8twqlsmQ,,True,,,,,
Higher,DJ Khaled,6677532,6O10oTtZIZ4DkkUqyfCbrR,https://i.scdn.co/image/ab67616d0000b273fa2741071b31bb94cb4232ae,https://p.scdn.co/mp3-preview/1781e515782fa8264a632a473baf3b9108d432b0?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR,2019-05-17,0QHgL1lAIqAw0HtD7YldmP,True,True,,,,,
Kills You Slowly,The Chainsmokers,6675666,2PgMUAn2bBpm8gz6yAXvVL,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76,https://p.scdn.co/mp3-preview/c2cc06710f13df3ae4cb9af58aae3ea897bc7cd0?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/2PgMUAn2bBpm8gz6yAXvVL,2019-12-06,69GGBxA162lTqCwzJG5jLp,,True,,,,,
Good In Bed,Dua Lipa,6674178,6uAFJ75WDAoAPyCWJAtvks,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f,https://p.scdn.co/mp3-preview/545a54c3282c9d4a61b3367a030d4025905608ab?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks,2020-03-27,6M2wZ9GZgrQXHCFfjv46we,,True,,True,,,
VACATION,Tyga,6672152,6q2uIyLqASSpv2SIv2ehWK,https://i.scdn.co/image/ab67616d0000b2737e3d8ef3fa99af77466d8da6,https://p.scdn.co/mp3-preview/fdff7564daa3831679a07a68c7b72dc3234ae988?cid=e06033cb82944a2fabf676f565716d87,41.0,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,2020-06-19,5LHRHt1k9lMyONurDHEdrp,True,True,,,,,
Hall of Fame,The Script,6666888,1X1DWw2pcNZ8zSub3uhlNz,https://i.scdn.co/image/ab67616d0000b273dd8408b50f45c66139f44ce2,https://p.scdn.co/mp3-preview/466ad3f7e7b495b95cc49fdf7eef90fde9ee7cc8?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/1X1DWw2pcNZ8zSub3uhlNz,2012-09-10,3AQRLZ9PuTAozP28Skbq8V,,True,True,,,,
RUNITUP,"Tyler, The Creator",6666154,13HsOwrwTA5HgLuoaDHncP,https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4,https://p.scdn.co/mp3-preview/239bb628889b388f609e7d65c3449bf871536e2b?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/13HsOwrwTA5HgLuoaDHncP,2021-06-25,4V8LLVI7PbaPR0K2TGSxFF,True,,,,,,
All The Money,Metro Boomin,6664457,4a1fh9vJMMoRjNrBmEWoM0,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,https://p.scdn.co/mp3-preview/072ac407339711f5e4dbe4d29ddd410cc97ac306?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0,2022-12-02,0iEtIxbK0KxaSlF7G42ZOp,True,,,,,,
Matrix,Apache 207,6650320,7ygVaACDENw4PgLbN1awFE,https://i.scdn.co/image/ab67616d0000b2732c3d2f803900edee0381b5df,https://p.scdn.co/mp3-preview/c1486f097884c100297cced35fd4cf53867e9231?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE,2020-02-24,1qQLhymHXFPtP5U8KNKsm6,True,,,,,,
Lose,KSI,6643667,7t5NGZpHPlyqAkPEph6dqe,https://i.scdn.co/image/ab67616d0000b2735bf53a3450491d22baae4c1e,https://p.scdn.co/mp3-preview/5fe42cd2843c1742a18fb13dac58b9e9fc0c0fbc?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/7t5NGZpHPlyqAkPEph6dqe,2021-08-27,1nzgtKYFckznkcVMR3Gg4z,True,,,,,,
Love You Anyway,Luke Combs,6641569,2kYevr8cbIAH2ha8210Bnz,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,https://p.scdn.co/mp3-preview/1c9a6aa927e8fe8cdde43e167d8245a528f85bd4?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/2kYevr8cbIAH2ha8210Bnz,2023-03-24,718COspgdWOnwOFpJHRZHS,,,,,,,True
Problems,Lil Wayne,6637494,0ubdf6zWT1It2saK41SkO0,https://i.scdn.co/image/ab67616d0000b273bb1138165ad4ec2306f4e886,https://p.scdn.co/mp3-preview/eedbb09f52a339f815cf87d31e44f47b0347f337?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/0ubdf6zWT1It2saK41SkO0,2018-09-28,55Aa2cqylxrFIXC767Z865,True,True,,,,,
Doja,$NOT,6626024,3YFnfm9z8RmPFIZ7C16u4e,https://i.scdn.co/image/ab67616d0000b273ee72c43250d377ee9a3de52e,https://p.scdn.co/mp3-preview/767955d75559b6d6dc83507cf6eb50ad1870eb6a?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/3YFnfm9z8RmPFIZ7C16u4e,2022-02-11,5IbEL2xjRtKsunfmsahLuO,True,,,,,,
Polar Opposites,Drake,6625786,3oZZfVvLJuDYc4Vn3A63Fw,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,https://p.scdn.co/mp3-preview/62310f9f4c9df757054a62ef1933d0b97604f402?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/3oZZfVvLJuDYc4Vn3A63Fw,2023-10-06,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Yours,JIN,6618670,66sBTYlkaiyBwf4fhbIHlZ,https://i.scdn.co/image/ab67616d0000b2736378aeb712f4082c3152b64e,https://p.scdn.co/mp3-preview/b74d0c6b9efbf27941dd7f24cb9788fde77931c0?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/66sBTYlkaiyBwf4fhbIHlZ,2021-11-07,5vV3bFXnN6D6N3Nj4xRvaV,,,,,,True,
Für Euch alle,Bushido,6617639,2jgz8ebzp6aY7fW7hWAXaO,https://i.scdn.co/image/ab67616d0000b273a796e1406576043cdf6bacf2,https://p.scdn.co/mp3-preview/39ab04ca5a55ce78fb015d028237a47e1b849be4?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/2jgz8ebzp6aY7fW7hWAXaO,2018-09-28,3c96G4d2lUOxhomM2mby5S,True,,,,,,
Faded,ZHU,6578456,2GQEM9JuHu30sGFvRYeCxz,https://i.scdn.co/image/ab67616d0000b273a5aa7beadbc1f93d0ec01f23,https://p.scdn.co/mp3-preview/4ae3b0157a796d19faa713e3826317258a9b3a79?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/2GQEM9JuHu30sGFvRYeCxz,2014-09-11,28j8lBWDdDSHSSt5oPlsX2,,,,True,,,
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,6578310,1TfqLAPs4K3s2rJMoCokcS,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=e06033cb82944a2fabf676f565716d87,85.0,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,1983-01-04,0NKDgy9j66h3DLnN8qu1bB,,True,True,True,,,
Wizard Of Oz,Logic,6575701,2ycWek3FNNVHBhz2TcnOzZ,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc,https://p.scdn.co/mp3-preview/afdc7797db424ed40196640d2976001072473882?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/2ycWek3FNNVHBhz2TcnOzZ,2018-03-09,4xRYI6VqpkE3UwrDrAZL8L,True,True,,,,,
Negro,J Balvin,6571534,2hsA9YWuF3C9Gosi4dpjJN,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d,https://p.scdn.co/mp3-preview/eead43aebdb42d822bb40e4e2720da0756986ebe?cid=e06033cb82944a2fabf676f565716d87,62.0,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN,2020-03-19,1vyhD5VmyZ7KMfW5gqLgo5,True,,,,True,,
AUTOMÁTICO,Maria Becerra,6564535,6XIX3KJHpDDUPGUGj8GBx1,https://i.scdn.co/image/ab67616d0000b27323dd8d0f54672fbf34c0fde8,https://p.scdn.co/mp3-preview/e654c5fec3f1dfd878b65f8e71474291022f8bbe?cid=e06033cb82944a2fabf676f565716d87,1.0,https://open.spotify.com/track/6XIX3KJHpDDUPGUGj8GBx1,2023-12-07,1DxLCyH42yaHKGK3cl5bvG,,,,,True,,
Christmas Kids,Roar,6548514,40gk32E7YaTFoQwDIWv2SY,https://i.scdn.co/image/ab67616d0000b273d72f734a66c2b545facd7517,https://p.scdn.co/mp3-preview/5c844a29d8d601e632c0d801c559bae3e5adac29?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/40gk32E7YaTFoQwDIWv2SY,2010-03-14,7dIpKWlEeAljA20vFJ82RD,,,,,,,
Long Way Down,One Direction,6545112,2UFOh8iMQ2DON7sl3lqGJH,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,https://p.scdn.co/mp3-preview/f8cf5a80a87d5f32cb6f0b378bd8c77ecc214208?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/2UFOh8iMQ2DON7sl3lqGJH,2015-11-13,4AK6F7OLvEQ5QYCBNiQWHq,,True,,,,,
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,6543481,3gdewACMIVMEWVbyb8O9sY,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,https://p.scdn.co/mp3-preview/c7316d016815fab0bb5ecb309da33e57d4da69c5?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,1972-05-19,3PhoLpVuITZKcymswpck5b,,,True,,,,
Livin It Up,Young Thug,6541985,7zjEyeBsaw9gV0jofJLfOM,https://i.scdn.co/image/ab67616d0000b273f8d415dab5ed7e3747bd38dd,https://p.scdn.co/mp3-preview/ab630d567100a61ee2b8e4c5e602307657a96f4c?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/7zjEyeBsaw9gV0jofJLfOM,2021-10-15,50co4Is1HCEo8bhOyUWKpn,True,,,,,,
King Of My City,A Boogie Wit da Hoodie,6540396,3o0nkjyy6eZL5lZcEpvJec,https://i.scdn.co/image/ab67616d0000b2731072a34d8c8d75e9b2545d8a,https://p.scdn.co/mp3-preview/53b796a51648ced1502878f3ab1fd5e0c188294d?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/3o0nkjyy6eZL5lZcEpvJec,2020-02-14,31W5EY0aAly4Qieq6OFu6I,True,,,,,,
Plastic Bag,Drake,6540239,76kyKtPLsFbQkdQ86QrkF4,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507,https://p.scdn.co/mp3-preview/fec30fa5f604f065a2e620248d20f8afd8e7cf4a?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/76kyKtPLsFbQkdQ86QrkF4,2015-09-20,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
I'M DAT N****,Future,6525109,0AAVJIN4plafvmNKqRCltG,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/1d2ef372ed6a379197c7bdb93ad5729c2a190e10?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/0AAVJIN4plafvmNKqRCltG,2022-04-29,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
BONNIE & CLYDE,Loredana,6525055,3PlVuhOvx0EqYv8wYPKjZV,https://i.scdn.co/image/ab67616d0000b2731cb3d648efae2a44b4da2051,https://p.scdn.co/mp3-preview/722325b3a156402bedd58cad616f632455acd88d?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/3PlVuhOvx0EqYv8wYPKjZV,2018-09-14,2Im8m4STDBosjfmb5hmP80,True,True,,,,,
No More,Metro Boomin,6515207,42k9e2hgl98IdgkXLg4pxs,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,https://p.scdn.co/mp3-preview/6936eb728003f4eacc99ab5f0025185028ffe217?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/42k9e2hgl98IdgkXLg4pxs,2018-11-06,0iEtIxbK0KxaSlF7G42ZOp,True,,,,,,
Money Bag,Cardi B,6510534,1vBeIXlzbAieGoDqInav5j,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,https://p.scdn.co/mp3-preview/3f64034906aeb738d961506c10af1a7b9ebd723b?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/1vBeIXlzbAieGoDqInav5j,2018-04-06,4kYSro6naA4h99UJvo89HB,True,True,,,,,
Ich weiß nicht mal wie sie heißt,Capital Bra,6507676,4KfL3Ne8bc9bC2PUB8QGwA,https://i.scdn.co/image/ab67616d0000b273b94c3504ff41a3304b195c7f,https://p.scdn.co/mp3-preview/e671c4c209164642422fc8cb53ce8c26ca17dbaa?cid=e06033cb82944a2fabf676f565716d87,46.0,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA,2020-06-18,4WZGDpNwrC0vNQyl9QzF7d,True,,,,,,
Rude Boy,Rihanna,6506552,60jzFy6Nn4M0iD1d94oteF,https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5,https://p.scdn.co/mp3-preview/f8efdc86bcd76cbfe6ab687ce0d8f3d6d911abe8?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,2009-11-20,5pKCCKE2ajJHZ9KAiaK11H,,True,,,,,
RONDO,6ix9ine,6500628,5e4AYaVnzJnR5H7tVbox9S,https://i.scdn.co/image/ab67616d0000b2734ab8b1c3369c5fc82d63ac79,https://p.scdn.co/mp3-preview/69dbe1fc89e29e3368843703e40151fd43ac7c15?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/5e4AYaVnzJnR5H7tVbox9S,2018-04-10,7gZfnEnfiaHzxARJ2LeXrf,True,,,,,,
Entertainer,ZAYN,6496952,4By48hpAtUx7F7F1yxvwvm,https://i.scdn.co/image/ab67616d0000b2732bdcb339402ebd78651f09c8,https://p.scdn.co/mp3-preview/c4c90a41aba0da007bb423f583bcf6ee45a882e8?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/4By48hpAtUx7F7F1yxvwvm,2018-12-14,5ZsFI1h6hIdQRw2ti0hz81,,True,,,,,
KEEP IT BURNIN,Future,6493409,7rWCWzPRftzZTZtIyQtaDU,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/46c1b0f744533072b70e408bb08bfa156ddc936e?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/7rWCWzPRftzZTZtIyQtaDU,2022-04-29,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Designer,Lil Pump,6492766,1LXbv9jiTtdBdHadZ317Gt,https://i.scdn.co/image/ab67616d0000b273932cff91aeb46fa4aba9f1ee,https://p.scdn.co/mp3-preview/881245cb7652d5c730375a350eb59faa56b6a706?cid=e06033cb82944a2fabf676f565716d87,44.0,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-09,3wyVrVrFCkukjdVIdirGVY,True,True,,,,,
You Can Cry,Marshmello,6492193,3ZbJMlEL4Kcme0ONRO7Slx,https://i.scdn.co/image/ab67616d0000b273c5e91db1b0034862260bf945,https://p.scdn.co/mp3-preview/9a98ca21161e405391d3de79d3cdabdb3e6f9d06?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/3ZbJMlEL4Kcme0ONRO7Slx,2018-05-04,64KEffDW9EtZ1y2vBYgq8T,,True,,True,,,
OverHeated,Billie Eilish,6492054,5uSG6fUPRaehaV820zcpsK,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,https://p.scdn.co/mp3-preview/babc807b2395d3e3daedea9e7f5d7336ff53cc1c?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/5uSG6fUPRaehaV820zcpsK,2021-07-30,6qqNVTkY8uBg9cP3Jd7DAH,,True,,,,,
The Way I Loved You (Taylor’s Version),Taylor Swift,6491547,22bPsP2jCgbLUvh82U0Z3M,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,https://p.scdn.co/mp3-preview/d40ac5b2f3d937665df2deb68f81d73fa982cd01?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M,2021-04-09,06HL4z0CvFAxyc27GXpf02,,True,,,,,
Alfred - Interlude,Eminem,6480928,4EmunTy7kNBYQivOa8F6b8,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c,https://p.scdn.co/mp3-preview/0e2e9dd34e16d15157648e1a50669dac5352d630?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,2020-01-17,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
Girl At Home (Taylor's Version),Taylor Swift,6475939,0DMVrlMUn01M0IcpDbwgu7,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://p.scdn.co/mp3-preview/eddbf6a2af4404fe24b309acc4efd4c3c0ff8a6d?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/0DMVrlMUn01M0IcpDbwgu7,2021-11-12,06HL4z0CvFAxyc27GXpf02,,True,,,,,
DONT WANT IT,Lil Nas X,6472950,4vsJWPwWPS27gRM4oLjBNO,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,https://p.scdn.co/mp3-preview/8df0c0af2fd7435b27425c4415156d854d207e4f?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/4vsJWPwWPS27gRM4oLjBNO,2021-09-17,7jVv8c5Fj3E9VhNjxT4snq,True,,,,,,
Move Ya Hips,A$AP Ferg,6470819,5esKpsrB3TbGHwFaAjIGMx,https://i.scdn.co/image/ab67616d0000b2739c7f5612dc2f284ef5c31764,https://p.scdn.co/mp3-preview/3353865cdd53263c6210f94603bd2c98e1eb4ab2?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx,2020-07-30,5dHt1vcEm9qb8fCyLcB3HL,True,True,,,,,
Hotel,Kid Ink,6463582,4pkZ5gasUzIcPHx6v7pmes,https://i.scdn.co/image/ab67616d0000b273019559d84aa60a5320764b33,https://p.scdn.co/mp3-preview/1c8fc2be4e60b78aa8963145eddb162a71d1f306?cid=e06033cb82944a2fabf676f565716d87,44.0,https://open.spotify.com/track/4pkZ5gasUzIcPHx6v7pmes,2015-01-02,6KZDXtSj0SzGOV705nNeh3,True,True,,,,,
Quem Me Dera,Márcia Fellipe,6463367,2lAyctg5FocS67eksHoyIg,https://i.scdn.co/image/ab67616d0000b2730dcce63b7b3ca6ae2554faa7,https://p.scdn.co/mp3-preview/6deb4db65e8fa71421b30c980b57459bde0c8ffd?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,2018-12-12,3OxZ4asD88P1lJJmLcXz4K,,True,,,,,
Lullaby,Sigala,6462524,5xzCzOAOfRi4DOttSzvznR,https://i.scdn.co/image/ab67616d0000b273e9330809e667c48fa179f56b,https://p.scdn.co/mp3-preview/a00555fc5b366a40c10f8705ba0afddccf2abd6e?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR,2018-02-23,1IueXOQyABrMOprrzwQJWN,,True,,True,,,
The Last Ride,Sidhu Moose Wala,6457066,7B4uYqxTpTOS1sgxFB9Ann,https://i.scdn.co/image/ab67616d0000b27374568d5f6ec286a36613a517,https://p.scdn.co/mp3-preview/9f6a2d4fda217c80b2e99636b7e584ae907005e3?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/7B4uYqxTpTOS1sgxFB9Ann,2022-05-15,4PULA4EFzYTrxYvOVlwpiQ,True,True,,,,,
O Bebê,MC Kevinho,6456734,15YEYgT0kDso9gwOcJFAmV,https://i.scdn.co/image/ab67616d0000b2737c0579db8615de99f541fee3,https://p.scdn.co/mp3-preview/ddf1f369edd3fb74f2eac74f1742ad6b21785ecc?cid=e06033cb82944a2fabf676f565716d87,56.0,https://open.spotify.com/track/15YEYgT0kDso9gwOcJFAmV,2018-09-11,1mXAhKnZEdF6rotyyd4GBi,,True,,,,,
You Wouldn't Understand,Juice WRLD,6449361,0veO6y9anwdVTaRuW7y8NJ,https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7,https://p.scdn.co/mp3-preview/7d1118a12c2ba3a886cfcbce78ade92807e89c3b?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/0veO6y9anwdVTaRuW7y8NJ,2022-03-18,4MCBfE4596Uoi2O4DtmEMz,True,,,,,,
